,Frequency,FrequencyCode,Indicator,IndicatorCategory,IndicatorCategoryCode,IndicatorCode,PartnerEconomy,PartnerEconomyCode,Period,PeriodCode,ProductOrSector,ProductOrSectorClassification,ProductOrSectorClassificationCode,ProductOrSectorCode,ReportingEconomy,ReportingEconomyCode,Unit,UnitCode,Value,Year
3686,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Greece,300,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,10922650.0,2013
3687,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,"Hong Kong, China",344,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,3306116.0,2013
3688,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Hungary,348,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,1030001.0,2013
3689,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Iceland,352,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,1221.0,2013
3690,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,India,356,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,188855750.0,2013
3691,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Indonesia,360,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,15228032.0,2013
3692,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Iran,364,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,970706.0,2013
3693,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Iraq,368,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,20824.0,2013
3694,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Ireland,372,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,286398.0,2013
3695,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Israel,376,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,30.0,2013
3696,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Italy,380,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,47029858.0,2013
3697,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Japan,392,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,611640349.0,2013
3698,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Jordan,400,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,1435841.0,2013
3699,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,"Korea, Republic of",410,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,554369704.0,2013
3700,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,"Kuwait, the State of",414,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,533581.0,2013
3701,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Lebanese Republic,422,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,495304.0,2013
3702,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Libya,434,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,1924.0,2013
3703,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Lithuania,440,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,465762.0,2013
3704,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Malaysia,458,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,5103015.0,2013
3705,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Malta,470,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,203744.0,2013
3706,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Mauritius,480,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,47835.0,2013
3707,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Mexico,484,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,8672234.0,2013
3708,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Morocco,504,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,41460466.0,2013
3709,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Oman,512,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,303605.0,2013
3710,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Netherlands,528,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,7344276.0,2013
3711,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,New Zealand,554,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,24530.0,2013
3712,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Nicaragua,558,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,42514.0,2013
3713,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Nigeria,566,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,61378.0,2013
3714,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Norway,578,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,102916.0,2013
3715,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Pakistan,586,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,107461.0,2013
3716,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Peru,604,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,4441.0,2013
3717,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Philippines,608,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,14180.0,2013
3718,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Poland,616,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,2352901.0,2013
3719,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Portugal,620,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,627218.0,2013
3720,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Qatar,634,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,63011.0,2013
3721,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Romania,642,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,8120783.0,2013
3722,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Russian Federation,643,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,12251548.0,2013
3723,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,"Saudi Arabia, Kingdom of",682,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,3977762.0,2013
3724,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Singapore,702,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,3402364.0,2013
3725,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Viet Nam,704,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,13867.0,2013
3726,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,United Kingdom,826,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,78640774.0,2013
3727,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,United States of America,840,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,155607531.0,2013
3728,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Yemen,887,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,340.0,2013
3729,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Serbia,892,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,2798100.0,2013
3730,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Montenegro,893,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,105600.0,2013
3731,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Zambia,894,Annual,A,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",Harmonized System,HS,87,Egypt,818,US$,USD,14887.0,2013
3732,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,World,000,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,28325249.0,2013
3733,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Australia,036,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,346.0,2013
3734,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Belgium,056,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,51.0,2013
3735,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Canada,124,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,22.0,2013
3736,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,China,156,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,16913484.0,2013
3737,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Chinese Taipei,158,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,69615.0,2013
3738,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Czech Republic,203,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,7841.0,2013
3739,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Denmark,208,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,3643.0,2013
3740,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,France,250,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,218092.0,2013
3741,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Germany,276,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,935546.0,2013
3742,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Greece,300,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,18156.0,2013
3743,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Guinea,324,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,148.0,2013
3744,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,"Hong Kong, China",344,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,944600.0,2013
3745,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,India,356,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,452802.0,2013
3746,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Indonesia,360,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,195921.0,2013
3747,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Israel,376,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,160.0,2013
3748,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Italy,380,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,543619.0,2013
3749,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Japan,392,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,297505.0,2013
3750,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,"Korea, Republic of",410,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,30011.0,2013
3751,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,"Kuwait, the State of",414,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,30.0,2013
3752,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Lithuania,440,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,2508.0,2013
3753,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Malaysia,458,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,370.0,2013
3754,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Malta,470,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,8224.0,2013
3755,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Mauritius,480,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,7329.0,2013
3756,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Mexico,484,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,24.0,2013
3757,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Netherlands,528,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,1606.0,2013
3758,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Pakistan,586,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,459.0,2013
3759,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Portugal,620,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,4942.0,2013
3760,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Qatar,634,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,292.0,2013
3761,Annual,A,"Bilateral imports by detailed HS codes (2,4,6 digit)",Bilateral imports,TPM_HS,HS_M_0010,Russian Federation,643,Annual,A,Clocks and watches and parts thereof,Harmonized System,HS,91,Egypt,818,US$,USD,3349.0,2013
